date,EOD,EGSI
2025-05-15 20:00:00,339.66249919999996,337.2983044
2025-05-15 21:00:00,339.66249919999996,337.2983044
2025-05-15 22:00:00,339.66249919999996,337.2983044
2025-05-15 23:00:00,339.66249919999996,337.2983044
2025-05-16 00:00:00,339.66249919999996,337.2983044
2025-05-16 01:00:00,339.66249919999996,337.2983044
2025-05-16 02:00:00,339.66249919999996,337.2983044
2025-05-16 03:00:00,339.66249919999996,337.2983044
2025-05-16 04:00:00,340.92275179999996,341.3037584
2025-05-16 05:00:00,340.92275179999996,341.3037584
2025-05-16 06:00:00,340.92275179999996,341.3037584
2025-05-16 07:00:00,340.92275179999996,341.3037584
2025-05-16 08:00:00,340.92275179999996,341.3037584
2025-05-16 09:00:00,340.92275179999996,341.3037584
2025-05-16 10:00:00,340.92275179999996,341.3037584
2025-05-16 11:00:00,340.92275179999996,341.3037584
2025-05-16 12:00:00,340.92275179999996,341.3037584
2025-05-16 13:00:00,340.92275179999996,341.3037584
2025-05-16 14:00:00,340.92275179999996,341.3037584
2025-05-16 15:00:00,340.92275179999996,341.3037584
2025-05-16 16:00:00,340.92275179999996,341.3037584
2025-05-16 17:00:00,340.92275179999996,341.3037584
2025-05-16 18:00:00,340.92275179999996,341.3037584
2025-05-16 19:00:00,340.92275179999996,341.3037584
2025-05-16 20:00:00,340.92275179999996,341.3037584
2025-05-16 21:00:00,340.92275179999996,341.3037584
2025-05-16 22:00:00,340.92275179999996,341.3037584
2025-05-16 23:00:00,340.92275179999996,341.3037584
2025-05-17 00:00:00,340.92275179999996,341.3037584
2025-05-17 01:00:00,340.92275179999996,341.3037584
2025-05-17 02:00:00,340.92275179999996,341.3037584
2025-05-17 03:00:00,340.92275179999996,341.3037584
2025-05-17 04:00:00,343.0231728,340.1118916
2025-05-17 05:00:00,343.0231728,340.1118916
2025-05-17 06:00:00,343.0231728,340.1118916
2025-05-17 07:00:00,343.0231728,340.1118916
2025-05-17 08:00:00,343.0231728,340.1118916
2025-05-17 09:00:00,343.0231728,340.1118916
2025-05-17 10:00:00,343.0231728,340.1118916
2025-05-17 11:00:00,343.0231728,340.1118916
2025-05-17 12:00:00,343.0231728,340.1118916
2025-05-17 13:00:00,343.0231728,340.1118916
2025-05-17 14:00:00,343.0231728,340.1118916
2025-05-17 15:00:00,343.0231728,340.1118916
2025-05-17 16:00:00,343.0231728,340.1118916
2025-05-17 17:00:00,343.0231728,340.1118916
2025-05-17 18:00:00,343.0231728,340.1118916
2025-05-17 19:00:00,343.0231728,340.1118916
2025-05-17 20:00:00,343.0231728,340.1118916
2025-05-17 21:00:00,343.0231728,340.1118916
2025-05-17 22:00:00,343.0231728,340.1118916
2025-05-17 23:00:00,343.0231728,340.1118916
2025-05-18 00:00:00,343.0231728,340.1118916
2025-05-18 01:00:00,343.0231728,340.1118916
2025-05-18 02:00:00,343.0231728,340.1118916
2025-05-18 03:00:00,343.0231728,340.1118916
2025-05-18 04:00:00,343.0231728,340.1118916
2025-05-18 05:00:00,343.0231728,340.1118916
2025-05-18 06:00:00,343.0231728,340.1118916
2025-05-18 07:00:00,343.0231728,340.1118916
2025-05-18 08:00:00,343.0231728,340.1118916
2025-05-18 09:00:00,343.0231728,340.1118916
2025-05-18 10:00:00,343.0231728,340.1118916
2025-05-18 11:00:00,343.0231728,340.1118916
2025-05-18 12:00:00,343.0231728,340.1118916
2025-05-18 13:00:00,343.0231728,340.1118916
2025-05-18 14:00:00,343.0231728,340.1118916
2025-05-18 15:00:00,343.0231728,340.1118916
2025-05-18 16:00:00,343.0231728,340.1118916
2025-05-18 17:00:00,343.0231728,340.1118916
2025-05-18 18:00:00,343.0231728,340.1118916
2025-05-18 19:00:00,343.0231728,340.1118916
2025-05-18 20:00:00,343.0231728,340.1118916
2025-05-18 21:00:00,343.0231728,340.1118916
2025-05-18 22:00:00,343.0231728,340.1118916
2025-05-18 23:00:00,343.0231728,340.1118916
2025-05-19 00:00:00,343.0231728,340.1118916
2025-05-19 01:00:00,343.0231728,340.1118916
2025-05-19 02:00:00,343.0231728,340.1118916
2025-05-19 03:00:00,343.0231728,340.1118916
2025-05-19 04:00:00,343.72656959999995,340.85436599999997
2025-05-19 05:00:00,343.72656959999995,340.85436599999997
2025-05-19 06:00:00,343.72656959999995,340.85436599999997
2025-05-19 07:00:00,343.72656959999995,340.85436599999997
2025-05-19 08:00:00,343.72656959999995,340.85436599999997
2025-05-19 09:00:00,343.72656959999995,340.85436599999997
2025-05-19 10:00:00,343.72656959999995,340.85436599999997
2025-05-19 11:00:00,343.72656959999995,340.85436599999997
2025-05-19 12:00:00,343.72656959999995,340.85436599999997
2025-05-19 13:00:00,343.72656959999995,340.85436599999997
2025-05-19 14:00:00,343.72656959999995,340.85436599999997
2025-05-19 15:00:00,343.72656959999995,340.85436599999997
2025-05-19 16:00:00,343.72656959999995,340.85436599999997
2025-05-19 17:00:00,343.72656959999995,340.85436599999997
2025-05-19 18:00:00,343.72656959999995,340.85436599999997
2025-05-19 19:00:00,343.72656959999995,340.85436599999997
2025-05-19 20:00:00,343.72656959999995,340.85436599999997
2025-05-19 21:00:00,343.72656959999995,340.85436599999997
2025-05-19 22:00:00,343.72656959999995,340.85436599999997
2025-05-19 23:00:00,343.72656959999995,340.85436599999997
2025-05-20 00:00:00,343.72656959999995,
2025-05-20 01:00:00,343.72656959999995,
2025-05-20 02:00:00,343.72656959999995,
2025-05-20 03:00:00,343.72656959999995,
2025-05-20 04:00:00,342.0071552,342.1634656
2025-05-20 05:00:00,342.0071552,342.1634656
2025-05-20 06:00:00,342.0071552,342.1634656
2025-05-20 07:00:00,342.0071552,342.1634656
2025-05-20 08:00:00,342.0071552,342.1634656
2025-05-20 09:00:00,342.0071552,342.1634656
2025-05-20 10:00:00,342.0071552,342.1634656
2025-05-20 11:00:00,342.0071552,342.1634656
2025-05-20 12:00:00,342.0071552,342.1634656
2025-05-20 13:00:00,342.0071552,342.1634656
2025-05-20 14:00:00,342.0071552,342.1634656
2025-05-20 15:00:00,342.0071552,342.1634656
2025-05-20 16:00:00,342.0071552,342.1634656
2025-05-20 17:00:00,342.0071552,342.1634656
2025-05-20 18:00:00,342.0071552,342.1634656
2025-05-20 19:00:00,342.0071552,342.1634656
2025-05-20 20:00:00,342.0071552,342.1634656
2025-05-20 21:00:00,342.0071552,342.1634656
2025-05-20 22:00:00,342.0071552,342.1634656
2025-05-20 23:00:00,342.0071552,342.1634656
2025-05-21 00:00:00,342.0071552,342.1634656
2025-05-21 01:00:00,342.0071552,342.1634656
2025-05-21 02:00:00,342.0071552,342.1634656
2025-05-21 03:00:00,342.0071552,342.1634656
2025-05-21 04:00:00,357.999663,363.37283299999996
2025-05-21 05:00:00,357.999663,363.37283299999996
2025-05-21 06:00:00,357.999663,363.37283299999996
2025-05-21 07:00:00,357.999663,363.37283299999996
2025-05-21 08:00:00,357.999663,363.37283299999996
2025-05-21 09:00:00,357.999663,363.37283299999996
2025-05-21 10:00:00,357.999663,363.37283299999996
2025-05-21 11:00:00,357.999663,363.37283299999996
2025-05-21 12:00:00,357.999663,363.37283299999996
2025-05-21 13:00:00,357.999663,363.37283299999996
2025-05-21 14:00:00,357.999663,363.37283299999996
2025-05-21 15:00:00,357.999663,363.37283299999996
2025-05-21 16:00:00,357.999663,363.37283299999996
2025-05-21 17:00:00,357.999663,363.37283299999996
2025-05-21 18:00:00,357.999663,363.37283299999996
2025-05-21 19:00:00,357.999663,363.37283299999996
2025-05-21 20:00:00,357.999663,363.37283299999996
2025-05-21 21:00:00,357.999663,363.37283299999996
2025-05-21 22:00:00,357.999663,363.37283299999996
2025-05-21 23:00:00,357.999663,363.37283299999996
2025-05-22 00:00:00,357.999663,363.37283299999996
2025-05-22 01:00:00,357.999663,363.37283299999996
2025-05-22 02:00:00,357.999663,363.37283299999996
2025-05-22 03:00:00,357.999663,363.37283299999996
2025-05-22 04:00:00,363.1774449999999,359.3673789999999
2025-05-22 05:00:00,363.1774449999999,359.3673789999999
2025-05-22 06:00:00,363.1774449999999,359.3673789999999
2025-05-22 07:00:00,363.1774449999999,359.3673789999999
2025-05-22 08:00:00,363.1774449999999,359.3673789999999
2025-05-22 09:00:00,363.1774449999999,359.3673789999999
2025-05-22 10:00:00,363.1774449999999,359.3673789999999
2025-05-22 11:00:00,363.1774449999999,359.3673789999999
2025-05-22 12:00:00,363.1774449999999,359.3673789999999
2025-05-22 13:00:00,363.1774449999999,359.3673789999999
2025-05-22 14:00:00,363.1774449999999,359.3673789999999
2025-05-22 15:00:00,363.1774449999999,359.3673789999999
2025-05-22 16:00:00,363.1774449999999,359.3673789999999
2025-05-22 17:00:00,363.1774449999999,359.3673789999999
2025-05-22 18:00:00,363.1774449999999,359.3673789999999
2025-05-22 19:00:00,363.1774449999999,359.3673789999999
2025-05-22 20:00:00,363.1774449999999,359.3673789999999
2025-05-22 21:00:00,363.1774449999999,359.3673789999999
2025-05-22 22:00:00,363.1774449999999,359.3673789999999
2025-05-22 23:00:00,363.1774449999999,359.3673789999999
2025-05-23 00:00:00,363.1774449999999,359.3673789999999
2025-05-23 01:00:00,363.1774449999999,359.3673789999999
2025-05-23 02:00:00,363.1774449999999,359.3673789999999
2025-05-23 03:00:00,363.1774449999999,359.3673789999999
2025-05-23 04:00:00,355.06884299999996,352.67534
2025-05-23 05:00:00,355.06884299999996,352.67534
2025-05-23 06:00:00,355.06884299999996,352.67534
2025-05-23 07:00:00,355.06884299999996,352.67534
2025-05-23 08:00:00,355.06884299999996,352.67534
2025-05-23 09:00:00,355.06884299999996,352.67534
2025-05-23 10:00:00,355.06884299999996,352.67534
2025-05-23 11:00:00,355.06884299999996,352.67534
2025-05-23 12:00:00,355.06884299999996,352.67534
2025-05-23 13:00:00,355.06884299999996,352.67534
2025-05-23 14:00:00,355.06884299999996,352.67534
2025-05-23 15:00:00,355.06884299999996,352.67534
2025-05-23 16:00:00,355.06884299999996,352.67534
2025-05-23 17:00:00,355.06884299999996,352.67534
2025-05-23 18:00:00,355.06884299999996,352.67534
2025-05-23 19:00:00,355.06884299999996,352.67534
2025-05-23 20:00:00,355.06884299999996,352.67534
2025-05-23 21:00:00,355.06884299999996,352.67534
2025-05-23 22:00:00,355.06884299999996,352.67534
2025-05-23 23:00:00,355.06884299999996,352.67534
2025-05-24 00:00:00,355.06884299999996,352.67534
2025-05-24 01:00:00,355.06884299999996,352.67534
2025-05-24 02:00:00,355.06884299999996,352.67534
2025-05-24 03:00:00,355.06884299999996,352.67534
2025-05-24 04:00:00,353.83789859999996,355.15676759999997
2025-05-24 05:00:00,353.83789859999996,355.15676759999997
2025-05-24 06:00:00,353.83789859999996,355.15676759999997
2025-05-24 07:00:00,353.83789859999996,355.15676759999997
2025-05-24 08:00:00,353.83789859999996,355.15676759999997
2025-05-24 09:00:00,353.83789859999996,355.15676759999997
2025-05-24 10:00:00,353.83789859999996,355.15676759999997
2025-05-24 11:00:00,353.83789859999996,355.15676759999997
2025-05-24 12:00:00,353.83789859999996,355.15676759999997
2025-05-24 13:00:00,353.83789859999996,355.15676759999997
2025-05-24 14:00:00,353.83789859999996,355.15676759999997
2025-05-24 15:00:00,353.83789859999996,355.15676759999997
2025-05-24 16:00:00,353.83789859999996,355.15676759999997
2025-05-24 17:00:00,353.83789859999996,355.15676759999997
2025-05-24 18:00:00,353.83789859999996,355.15676759999997
2025-05-24 19:00:00,353.83789859999996,355.15676759999997
2025-05-24 20:00:00,353.83789859999996,355.15676759999997
2025-05-24 21:00:00,353.83789859999996,355.15676759999997
2025-05-24 22:00:00,353.83789859999996,355.15676759999997
2025-05-24 23:00:00,353.83789859999996,355.15676759999997
2025-05-25 00:00:00,353.83789859999996,355.15676759999997
2025-05-25 01:00:00,353.83789859999996,355.15676759999997
2025-05-25 02:00:00,353.83789859999996,355.15676759999997
2025-05-25 03:00:00,353.83789859999996,355.15676759999997
2025-05-25 04:00:00,353.83789859999996,355.15676759999997
2025-05-25 05:00:00,353.83789859999996,355.15676759999997
2025-05-25 06:00:00,353.83789859999996,355.15676759999997
2025-05-25 07:00:00,353.83789859999996,355.15676759999997
2025-05-25 08:00:00,353.83789859999996,355.15676759999997
2025-05-25 09:00:00,353.83789859999996,355.15676759999997
2025-05-25 10:00:00,353.83789859999996,355.15676759999997
2025-05-25 11:00:00,353.83789859999996,355.15676759999997
2025-05-25 12:00:00,353.83789859999996,355.15676759999997
2025-05-25 13:00:00,353.83789859999996,355.15676759999997
2025-05-25 14:00:00,353.83789859999996,355.15676759999997
2025-05-25 15:00:00,353.83789859999996,355.15676759999997
2025-05-25 16:00:00,353.83789859999996,355.15676759999997
2025-05-25 17:00:00,353.83789859999996,355.15676759999997
2025-05-25 18:00:00,353.83789859999996,355.15676759999997
2025-05-25 19:00:00,353.83789859999996,355.15676759999997
2025-05-25 20:00:00,353.83789859999996,355.15676759999997
2025-05-25 21:00:00,353.83789859999996,355.15676759999997
2025-05-25 22:00:00,353.83789859999996,355.15676759999997
2025-05-25 23:00:00,353.83789859999996,355.15676759999997
2025-05-26 00:00:00,353.83789859999996,355.15676759999997
2025-05-26 01:00:00,353.83789859999996,355.15676759999997
2025-05-26 02:00:00,353.83789859999996,355.15676759999997
2025-05-26 03:00:00,353.83789859999996,355.15676759999997
2025-05-26 04:00:00,353.83789859999996,355.11769
2025-05-26 05:00:00,353.83789859999996,355.11769
2025-05-26 06:00:00,353.83789859999996,355.11769
2025-05-26 07:00:00,353.83789859999996,355.11769
2025-05-26 08:00:00,353.83789859999996,355.11769
2025-05-26 09:00:00,353.83789859999996,355.11769
2025-05-26 10:00:00,353.83789859999996,355.11769
2025-05-26 11:00:00,353.83789859999996,355.11769
2025-05-26 12:00:00,353.83789859999996,355.11769
2025-05-26 13:00:00,353.83789859999996,355.11769
2025-05-26 14:00:00,353.83789859999996,355.11769
2025-05-26 15:00:00,353.83789859999996,355.11769
2025-05-26 16:00:00,353.83789859999996,355.11769
2025-05-26 17:00:00,353.83789859999996,355.11769
2025-05-26 18:00:00,353.83789859999996,355.11769
2025-05-26 19:00:00,353.83789859999996,355.11769
2025-05-26 20:00:00,353.83789859999996,355.11769
2025-05-26 21:00:00,353.83789859999996,355.11769
2025-05-26 22:00:00,353.83789859999996,355.11769
2025-05-26 23:00:00,353.83789859999996,355.11769
2025-05-27 00:00:00,353.83789859999996,355.11769
2025-05-27 01:00:00,353.83789859999996,355.11769
2025-05-27 02:00:00,353.83789859999996,355.11769
2025-05-27 03:00:00,353.83789859999996,355.11769
2025-05-27 04:00:00,354.189597,0.0
2025-05-27 05:00:00,354.189597,0.0
2025-05-27 06:00:00,354.189597,0.0
2025-05-27 07:00:00,354.189597,0.0
2025-05-27 08:00:00,354.189597,0.0
2025-05-27 09:00:00,354.189597,0.0
2025-05-27 10:00:00,354.189597,0.0
2025-05-27 11:00:00,354.189597,0.0
2025-05-27 12:00:00,354.189597,0.0
2025-05-27 13:00:00,354.189597,0.0
2025-05-27 14:00:00,354.189597,0.0
2025-05-27 15:00:00,354.189597,0.0
2025-05-27 16:00:00,354.189597,0.0
2025-05-27 17:00:00,354.189597,0.0
2025-05-27 18:00:00,354.189597,0.0
2025-05-27 19:00:00,354.189597,0.0
2025-05-27 20:00:00,354.189597,0.0
2025-05-27 21:00:00,354.189597,0.0
2025-05-27 22:00:00,354.189597,0.0
2025-05-27 23:00:00,354.189597,0.0
2025-05-28 00:00:00,354.189597,0.0
2025-05-28 01:00:00,354.189597,0.0
2025-05-28 02:00:00,354.189597,0.0
2025-05-28 03:00:00,354.189597,0.0
2025-05-28 04:00:00,359.86561839999996,358.195051
2025-05-28 05:00:00,359.86561839999996,358.195051
2025-05-28 06:00:00,359.86561839999996,358.195051
2025-05-28 07:00:00,359.86561839999996,358.195051
2025-05-28 08:00:00,359.86561839999996,358.195051
2025-05-28 09:00:00,359.86561839999996,358.195051
2025-05-28 10:00:00,359.86561839999996,358.195051
2025-05-28 11:00:00,359.86561839999996,358.195051
2025-05-28 12:00:00,359.86561839999996,358.195051
2025-05-28 13:00:00,359.86561839999996,358.195051
2025-05-28 14:00:00,359.86561839999996,358.195051
2025-05-28 15:00:00,359.86561839999996,358.195051
2025-05-28 16:00:00,359.86561839999996,358.195051
2025-05-28 17:00:00,359.86561839999996,358.195051
2025-05-28 18:00:00,359.86561839999996,358.195051
2025-05-28 19:00:00,359.86561839999996,358.195051
2025-05-28 20:00:00,359.86561839999996,358.195051
2025-05-28 21:00:00,359.86561839999996,358.195051
2025-05-28 22:00:00,359.86561839999996,358.195051
2025-05-28 23:00:00,359.86561839999996,358.195051
2025-05-29 00:00:00,359.86561839999996,358.195051
2025-05-29 01:00:00,359.86561839999996,358.195051
2025-05-29 02:00:00,359.86561839999996,358.195051
2025-05-29 03:00:00,359.86561839999996,358.195051
2025-05-29 04:00:00,357.8824302,355.82108679999993
2025-05-29 05:00:00,357.8824302,355.82108679999993
2025-05-29 06:00:00,357.8824302,355.82108679999993
2025-05-29 07:00:00,357.8824302,355.82108679999993
2025-05-29 08:00:00,357.8824302,355.82108679999993
2025-05-29 09:00:00,357.8824302,355.82108679999993
2025-05-29 10:00:00,357.8824302,355.82108679999993
2025-05-29 11:00:00,357.8824302,355.82108679999993
2025-05-29 12:00:00,357.8824302,355.82108679999993
2025-05-29 13:00:00,357.8824302,355.82108679999993
2025-05-29 14:00:00,357.8824302,355.82108679999993
2025-05-29 15:00:00,357.8824302,355.82108679999993
2025-05-29 16:00:00,357.8824302,355.82108679999993
2025-05-29 17:00:00,357.8824302,355.82108679999993
2025-05-29 18:00:00,357.8824302,355.82108679999993
2025-05-29 19:00:00,357.8824302,355.82108679999993
2025-05-29 20:00:00,357.8824302,355.82108679999993
2025-05-29 21:00:00,357.8824302,355.82108679999993
2025-05-29 22:00:00,357.8824302,355.82108679999993
2025-05-29 23:00:00,357.8824302,355.82108679999993
2025-05-30 00:00:00,357.8824302,355.82108679999993
2025-05-30 01:00:00,357.8824302,355.82108679999993
2025-05-30 02:00:00,357.8824302,355.82108679999993
2025-05-30 03:00:00,357.8824302,355.82108679999993
2025-05-30 04:00:00,346.1200726,339.26195379999996
2025-05-30 05:00:00,346.1200726,339.26195379999996
2025-05-30 06:00:00,346.1200726,339.26195379999996
2025-05-30 07:00:00,346.1200726,339.26195379999996
2025-05-30 08:00:00,346.1200726,339.26195379999996
2025-05-30 09:00:00,346.1200726,339.26195379999996
2025-05-30 10:00:00,346.1200726,339.26195379999996
2025-05-30 11:00:00,346.1200726,339.26195379999996
2025-05-30 12:00:00,346.1200726,339.26195379999996
2025-05-30 13:00:00,346.1200726,339.26195379999996
2025-05-30 14:00:00,346.1200726,339.26195379999996
2025-05-30 15:00:00,346.1200726,339.26195379999996
2025-05-30 16:00:00,346.1200726,339.26195379999996
2025-05-30 17:00:00,346.1200726,339.26195379999996
2025-05-30 18:00:00,346.1200726,339.26195379999996
2025-05-30 19:00:00,346.1200726,339.26195379999996
2025-05-30 20:00:00,346.1200726,339.26195379999996
2025-05-30 21:00:00,346.1200726,339.26195379999996
2025-05-30 22:00:00,346.1200726,339.26195379999996
2025-05-30 23:00:00,346.1200726,339.26195379999996
2025-05-31 00:00:00,346.1200726,339.26195379999996
2025-05-31 01:00:00,346.1200726,339.26195379999996
2025-05-31 02:00:00,346.1200726,339.26195379999996
2025-05-31 03:00:00,346.1200726,339.26195379999996
2025-05-31 04:00:00,332.70668639999997,327.2651306
2025-05-31 05:00:00,332.70668639999997,327.2651306
2025-05-31 06:00:00,332.70668639999997,327.2651306
2025-05-31 07:00:00,332.70668639999997,327.2651306
2025-05-31 08:00:00,332.70668639999997,327.2651306
2025-05-31 09:00:00,332.70668639999997,327.2651306
2025-05-31 10:00:00,332.70668639999997,327.2651306
2025-05-31 11:00:00,332.70668639999997,327.2651306
2025-05-31 12:00:00,332.70668639999997,327.2651306
2025-05-31 13:00:00,332.70668639999997,327.2651306
2025-05-31 14:00:00,332.70668639999997,327.2651306
2025-05-31 15:00:00,332.70668639999997,327.2651306
2025-05-31 16:00:00,332.70668639999997,327.2651306
2025-05-31 17:00:00,332.70668639999997,327.2651306
2025-05-31 18:00:00,332.70668639999997,327.2651306
2025-05-31 19:00:00,332.70668639999997,327.2651306
2025-05-31 20:00:00,332.70668639999997,327.2651306
2025-05-31 21:00:00,332.70668639999997,327.2651306
2025-05-31 22:00:00,332.70668639999997,327.2651306
2025-05-31 23:00:00,332.70668639999997,327.2651306
2025-06-01 00:00:00,332.70668639999997,327.2651306
2025-06-01 01:00:00,332.70668639999997,327.2651306
2025-06-01 02:00:00,332.70668639999997,327.2651306
2025-06-01 03:00:00,332.70668639999997,327.2651306
2025-06-01 04:00:00,332.70668639999997,327.2651306
2025-06-01 05:00:00,332.70668639999997,327.2651306
2025-06-01 06:00:00,332.70668639999997,327.2651306
2025-06-01 07:00:00,332.70668639999997,327.2651306
2025-06-01 08:00:00,332.70668639999997,327.2651306
2025-06-01 09:00:00,332.70668639999997,327.2651306
2025-06-01 10:00:00,332.70668639999997,327.2651306
2025-06-01 11:00:00,332.70668639999997,327.2651306
2025-06-01 12:00:00,332.70668639999997,327.2651306
2025-06-01 13:00:00,332.70668639999997,327.2651306
2025-06-01 14:00:00,332.70668639999997,327.2651306
2025-06-01 15:00:00,332.70668639999997,327.2651306
2025-06-01 16:00:00,332.70668639999997,327.2651306
2025-06-01 17:00:00,332.70668639999997,327.2651306
2025-06-01 18:00:00,332.70668639999997,327.2651306
2025-06-01 19:00:00,332.70668639999997,327.2651306
2025-06-01 20:00:00,332.70668639999997,327.2651306
2025-06-01 21:00:00,332.70668639999997,327.2651306
2025-06-01 22:00:00,332.70668639999997,327.2651306
2025-06-01 23:00:00,332.70668639999997,327.2651306
2025-06-02 00:00:00,332.70668639999997,327.2651306
2025-06-02 01:00:00,332.70668639999997,327.2651306
2025-06-02 02:00:00,332.70668639999997,327.2651306
2025-06-02 03:00:00,332.70668639999997,327.2651306
2025-06-02 04:00:00,335.188114,330.21548939999997
2025-06-02 05:00:00,335.188114,330.21548939999997
2025-06-02 06:00:00,335.188114,330.21548939999997
2025-06-02 07:00:00,335.188114,330.21548939999997
2025-06-02 08:00:00,335.188114,330.21548939999997
2025-06-02 09:00:00,335.188114,330.21548939999997
2025-06-02 10:00:00,335.188114,330.21548939999997
2025-06-02 11:00:00,335.188114,330.21548939999997
2025-06-02 12:00:00,335.188114,330.21548939999997
2025-06-02 13:00:00,335.188114,330.21548939999997
2025-06-02 14:00:00,335.188114,330.21548939999997
2025-06-02 15:00:00,335.188114,330.21548939999997
2025-06-02 16:00:00,335.188114,330.21548939999997
2025-06-02 17:00:00,335.188114,330.21548939999997
2025-06-02 18:00:00,335.188114,330.21548939999997
2025-06-02 19:00:00,335.188114,330.21548939999997
2025-06-02 20:00:00,335.188114,330.21548939999997
2025-06-02 21:00:00,335.188114,330.21548939999997
2025-06-02 22:00:00,335.188114,330.21548939999997
2025-06-02 23:00:00,335.188114,330.21548939999997
2025-06-03 00:00:00,335.188114,
2025-06-03 01:00:00,335.188114,
2025-06-03 02:00:00,335.188114,
2025-06-03 03:00:00,335.188114,
2025-06-03 04:00:00,,338.9688718
2025-06-03 05:00:00,,338.9688718
2025-06-03 06:00:00,,338.9688718
2025-06-03 07:00:00,,338.9688718
2025-06-03 08:00:00,,338.9688718
2025-06-03 09:00:00,,338.9688718
2025-06-03 10:00:00,,338.9688718
2025-06-03 11:00:00,,338.9688718
2025-06-03 12:00:00,,338.9688718
2025-06-03 13:00:00,,338.9688718
2025-06-03 14:00:00,,338.9688718
2025-06-03 15:00:00,,338.9688718
2025-06-03 16:00:00,,338.9688718
2025-06-03 17:00:00,,338.9688718
2025-06-03 18:00:00,,338.9688718
2025-06-03 19:00:00,,338.9688718
2025-06-03 20:00:00,,338.9688718
2025-06-03 21:00:00,,338.9688718
2025-06-03 22:00:00,,338.9688718
2025-06-03 23:00:00,,338.9688718
2025-06-04 00:00:00,,338.9688718
2025-06-04 01:00:00,,338.9688718
2025-06-04 02:00:00,,338.9688718
2025-06-04 03:00:00,,338.9688718
