date,EOD,EGSI
2024-12-19 05:00:00,398.50359539999994,398.151897
2024-12-19 06:00:00,398.50359539999994,398.151897
2024-12-19 07:00:00,398.50359539999994,398.151897
2024-12-19 08:00:00,398.50359539999994,398.151897
2024-12-19 09:00:00,398.50359539999994,398.151897
2024-12-19 10:00:00,398.50359539999994,398.151897
2024-12-19 11:00:00,398.50359539999994,398.151897
2024-12-19 12:00:00,398.50359539999994,398.151897
2024-12-19 13:00:00,398.50359539999994,398.151897
2024-12-19 14:00:00,398.50359539999994,398.151897
2024-12-19 15:00:00,398.50359539999994,398.151897
2024-12-19 16:00:00,398.50359539999994,398.151897
2024-12-19 17:00:00,398.50359539999994,398.151897
2024-12-19 18:00:00,398.50359539999994,398.151897
2024-12-19 19:00:00,398.50359539999994,398.151897
2024-12-19 20:00:00,398.50359539999994,398.151897
2024-12-19 21:00:00,398.50359539999994,398.151897
2024-12-19 22:00:00,398.50359539999994,398.151897
2024-12-19 23:00:00,398.50359539999994,398.151897
2024-12-20 00:00:00,398.50359539999994,398.151897
2024-12-20 01:00:00,398.50359539999994,398.151897
2024-12-20 02:00:00,398.50359539999994,398.151897
2024-12-20 03:00:00,398.50359539999994,398.151897
2024-12-20 04:00:00,398.50359539999994,398.151897
2024-12-20 05:00:00,412.8939216,417.5734642
2024-12-20 06:00:00,412.8939216,417.5734642
2024-12-20 07:00:00,412.8939216,417.5734642
2024-12-20 08:00:00,412.8939216,417.5734642
2024-12-20 09:00:00,412.8939216,417.5734642
2024-12-20 10:00:00,412.8939216,417.5734642
2024-12-20 11:00:00,412.8939216,417.5734642
2024-12-20 12:00:00,412.8939216,417.5734642
2024-12-20 13:00:00,412.8939216,417.5734642
2024-12-20 14:00:00,412.8939216,417.5734642
2024-12-20 15:00:00,412.8939216,417.5734642
2024-12-20 16:00:00,412.8939216,417.5734642
2024-12-20 17:00:00,412.8939216,417.5734642
2024-12-20 18:00:00,412.8939216,417.5734642
2024-12-20 19:00:00,412.8939216,417.5734642
2024-12-20 20:00:00,412.8939216,417.5734642
2024-12-20 21:00:00,412.8939216,417.5734642
2024-12-20 22:00:00,412.8939216,417.5734642
2024-12-20 23:00:00,412.8939216,417.5734642
2024-12-21 00:00:00,412.8939216,417.5734642
2024-12-21 01:00:00,412.8939216,417.5734642
2024-12-21 02:00:00,412.8939216,417.5734642
2024-12-21 03:00:00,412.8939216,417.5734642
2024-12-21 04:00:00,412.8939216,417.5734642
2024-12-21 05:00:00,421.3835302,422.30185379999995
2024-12-21 06:00:00,421.3835302,422.30185379999995
2024-12-21 07:00:00,421.3835302,422.30185379999995
2024-12-21 08:00:00,421.3835302,422.30185379999995
2024-12-21 09:00:00,421.3835302,422.30185379999995
2024-12-21 10:00:00,421.3835302,422.30185379999995
2024-12-21 11:00:00,421.3835302,422.30185379999995
2024-12-21 12:00:00,421.3835302,422.30185379999995
2024-12-21 13:00:00,421.3835302,422.30185379999995
2024-12-21 14:00:00,421.3835302,422.30185379999995
2024-12-21 15:00:00,421.3835302,422.30185379999995
2024-12-21 16:00:00,421.3835302,422.30185379999995
2024-12-21 17:00:00,421.3835302,422.30185379999995
2024-12-21 18:00:00,421.3835302,422.30185379999995
2024-12-21 19:00:00,421.3835302,422.30185379999995
2024-12-21 20:00:00,421.3835302,422.30185379999995
2024-12-21 21:00:00,421.3835302,422.30185379999995
2024-12-21 22:00:00,421.3835302,422.30185379999995
2024-12-21 23:00:00,421.3835302,422.30185379999995
2024-12-22 00:00:00,421.3835302,422.30185379999995
2024-12-22 01:00:00,421.3835302,422.30185379999995
2024-12-22 02:00:00,421.3835302,422.30185379999995
2024-12-22 03:00:00,421.3835302,422.30185379999995
2024-12-22 04:00:00,421.3835302,422.30185379999995
2024-12-22 05:00:00,421.3835302,422.30185379999995
2024-12-22 06:00:00,421.3835302,422.30185379999995
2024-12-22 07:00:00,421.3835302,422.30185379999995
2024-12-22 08:00:00,421.3835302,422.30185379999995
2024-12-22 09:00:00,421.3835302,422.30185379999995
2024-12-22 10:00:00,421.3835302,422.30185379999995
2024-12-22 11:00:00,421.3835302,422.30185379999995
2024-12-22 12:00:00,421.3835302,422.30185379999995
2024-12-22 13:00:00,421.3835302,422.30185379999995
2024-12-22 14:00:00,421.3835302,422.30185379999995
2024-12-22 15:00:00,421.3835302,422.30185379999995
2024-12-22 16:00:00,421.3835302,422.30185379999995
2024-12-22 17:00:00,421.3835302,422.30185379999995
2024-12-22 18:00:00,421.3835302,422.30185379999995
2024-12-22 19:00:00,421.3835302,422.30185379999995
2024-12-22 20:00:00,421.3835302,422.30185379999995
2024-12-22 21:00:00,421.3835302,422.30185379999995
2024-12-22 22:00:00,421.3835302,422.30185379999995
2024-12-22 23:00:00,421.3835302,422.30185379999995
2024-12-23 00:00:00,421.3835302,422.30185379999995
2024-12-23 01:00:00,421.3835302,422.30185379999995
2024-12-23 02:00:00,421.3835302,422.30185379999995
2024-12-23 03:00:00,421.3835302,422.30185379999995
2024-12-23 04:00:00,421.3835302,422.30185379999995
2024-12-23 05:00:00,422.56562759999997,423.8551884
2024-12-23 06:00:00,422.56562759999997,423.8551884
2024-12-23 07:00:00,422.56562759999997,423.8551884
2024-12-23 08:00:00,422.56562759999997,423.8551884
2024-12-23 09:00:00,422.56562759999997,423.8551884
2024-12-23 10:00:00,422.56562759999997,423.8551884
2024-12-23 11:00:00,422.56562759999997,423.8551884
2024-12-23 12:00:00,422.56562759999997,423.8551884
2024-12-23 13:00:00,422.56562759999997,423.8551884
2024-12-23 14:00:00,422.56562759999997,423.8551884
2024-12-23 15:00:00,422.56562759999997,423.8551884
2024-12-23 16:00:00,422.56562759999997,423.8551884
2024-12-23 17:00:00,422.56562759999997,423.8551884
2024-12-23 18:00:00,422.56562759999997,423.8551884
2024-12-23 19:00:00,422.56562759999997,423.8551884
2024-12-23 20:00:00,422.56562759999997,423.8551884
2024-12-23 21:00:00,422.56562759999997,423.8551884
2024-12-23 22:00:00,422.56562759999997,423.8551884
2024-12-23 23:00:00,422.56562759999997,423.8551884
2024-12-24 00:00:00,422.56562759999997,423.8551884
2024-12-24 01:00:00,422.56562759999997,423.8551884
2024-12-24 02:00:00,422.56562759999997,423.8551884
2024-12-24 03:00:00,422.56562759999997,423.8551884
2024-12-24 04:00:00,422.56562759999997,423.8551884
2024-12-24 05:00:00,438.5679048,440.22870279999995
2024-12-24 06:00:00,438.5679048,440.22870279999995
2024-12-24 07:00:00,438.5679048,440.22870279999995
2024-12-24 08:00:00,438.5679048,440.22870279999995
2024-12-24 09:00:00,438.5679048,440.22870279999995
